period_end,county,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_ppsf,median_list_price,homes_sold,homes_sold_mom,homes_sold_yoy,median_dom,daily_cases,percentage_fully_vaccinated,risk_index,risk,cost_of_living_rank,tax_burden,medianage
2021-12-31,Ventura County,California,CA,All Residential,-1,805000.0,0.0125786163522012,462.84907206838005,787000.0,720.0,-0.1208791208791208,-0.1818181818181817,36.0,179396.0,0.708,3.0,Critical,10.0,9.48,37.0
2021-12-31,Geauga County,Ohio,OH,All Residential,-1,285000.0,-0.1492537313432835,142.84952309236945,232450.0,104.0,-0.0095238095238094,-0.1333333333333333,42.0,15866.0,0.606,1.0,Medium,16.0,8.96,39.0
2021-12-31,Ray County,Missouri,MO,All Residential,-1,179000.0,-0.0055555555555555,104.35941617121192,150000.0,30.0,0.1999999999999999,0.4285714285714286,20.0,5053.0,0.393,3.0,Critical,39.0,7.75,39.0
2021-12-31,Lamar County,Texas,TX,All Residential,-1,242500.0,0.0777777777777777,112.78932914868577,220000.0,25.0,-0.3589743589743589,,31.0,12313.0,0.392,3.0,Critical,30.0,8.19,35.0
2021-12-31,Denver County,Colorado,CO,All Residential,-1,540000.0,0.0,345.9078711985689,509900.0,1127.0,-0.133076923076923,-0.1034208432776452,10.0,163261.0,0.747,2.0,High,26.0,8.31,37.0
2021-12-31,Paulding County,Georgia,GA,All Residential,-1,334300.0,0.0130303030303029,157.45,336950.0,316.0,-0.0893371757925072,-0.0840579710144927,17.0,37572.0,0.366,2.0,High,35.0,7.91,37.0
2021-12-31,Caldwell County,Texas,TX,All Residential,-1,297425.0,0.157295719844358,203.982001664586,319900.0,34.0,0.096774193548387,0.0,46.0,13991.0,0.557,3.0,Critical,30.0,8.19,35.0
2021-12-31,Iron County,Wisconsin,WI,All Residential,-1,96250.0,-0.6535900665826884,57.21410642146009,,2.0,0.0,0.0,50.0,1454.0,0.655,2.0,High,17.0,8.89,40.0
2021-12-31,Kent County,Delaware,DE,All Residential,-1,296000.0,-0.0295081967213114,160.0087680841736,273695.0,313.0,0.1465201465201464,0.0793103448275862,16.0,49298.0,0.546,3.0,Critical,47.0,6.21,41.0
2021-12-31,Fairfax County,Virginia,VA,All Residential,-1,600000.0,0.0016694490818029,306.4789377289377,590000.0,1360.0,-0.1435768261964736,-0.0665751544269046,35.0,171344.0,0.797,2.0,High,37.0,7.86,38.0
2021-12-31,Greene County,Iowa,IA,All Residential,-1,146500.0,-0.0233333333333333,91.64704477204478,97104.0,8.0,0.6,1.6666666666666663,43.0,1697.0,0.575,3.0,Critical,13.0,9.26,38.0
2021-12-31,Champaign County,Illinois,IL,All Residential,-1,179000.0,0.0228571428571429,115.3977758768178,179000.0,206.0,0.0048780487804878,0.0351758793969849,14.0,61130.0,0.641,3.0,Critical,9.0,9.52,38.0
2021-12-31,Liberty County,Florida,FL,All Residential,-1,139000.0,-0.4072494669509595,106.33036597428288,304000.0,3.0,-0.25,,100.0,2478.0,0.339,2.0,High,45.0,6.97,42.0
2021-12-31,Dent County,Missouri,MO,All Residential,-1,99000.0,-0.2079999999999999,69.50477845351868,119750.0,13.0,-0.3499999999999999,-0.1333333333333333,76.0,3195.0,0.334,3.0,Critical,39.0,7.75,39.0
2021-12-31,Wilkes County,North Carolina,NC,All Residential,-1,193000.0,0.1326291079812207,133.33333333333334,84900.0,49.0,-0.2461538461538461,-0.1967213114754098,39.0,17275.0,0.461,3.0,Critical,34.0,8.07,39.0
2021-12-31,Nye County,Nevada,NV,All Residential,-1,349950.0,0.0277533039647577,195.53072625698323,371499.5,96.0,0.3333333333333332,0.6,47.0,6789.0,0.458,3.0,Critical,29.0,8.23,38.0
2021-12-31,Haywood County,Tennessee,TN,All Residential,-1,160000.0,2.2,65.76923076923077,210000.0,3.0,-0.6999999999999998,0.5,25.0,6040.0,0.514,3.0,Critical,49.0,5.74,39.0
2021-12-31,Hinds County,Mississippi,MS,All Residential,-1,186000.0,0.0304709141274237,100.76045627376426,158000.0,149.0,0.1825396825396825,0.0719424460431654,13.0,51700.0,0.569,2.0,High,15.0,8.99,38.0
2021-12-31,Greene County,Georgia,GA,All Residential,-1,727600.0,0.4046332046332046,210.1883322049199,743000.0,24.0,-0.441860465116279,-0.3142857142857142,47.0,3877.0,0.535,3.0,Critical,35.0,7.91,37.0
2021-12-31,Yolo County,California,CA,All Residential,-1,555000.0,-0.0211640211640211,320.7184092366902,552800.0,161.0,-0.0903954802259887,-0.0359281437125748,16.0,38384.0,0.693,3.0,Critical,10.0,9.48,37.0
2021-12-31,Texas County,Missouri,MO,All Residential,-1,190000.0,0.4996053670086819,104.85197368421052,154900.0,15.0,0.5,0.3636363636363635,47.0,4586.0,0.323,3.0,Critical,39.0,7.75,39.0
2021-12-31,Putnam County,Ohio,OH,All Residential,-1,172000.0,-0.0337078651685392,104.47035699107522,140950.0,18.0,1.5714285714285716,2.6,46.0,8404.0,0.481,1.0,Medium,16.0,8.96,39.0
2021-12-31,Henderson County,Texas,TX,All Residential,-1,270000.0,0.0305343511450382,157.23684210526315,280000.0,103.0,0.1195652173913044,-0.055045871559633,31.0,15237.0,0.387,2.0,High,30.0,8.19,35.0
2021-12-31,Frederick County,Virginia,VA,All Residential,-1,365000.0,0.0848565908753158,162.24346663280613,364900.0,175.0,-0.0789473684210526,-0.125,38.0,20103.0,0.586,3.0,Critical,37.0,7.86,38.0
2021-12-31,Brazos County,Texas,TX,All Residential,-1,248000.0,-0.1341462350199442,156.84410646387832,267450.0,55.0,0.375,10.0,28.0,59420.0,0.508,2.0,High,30.0,8.19,35.0
2021-12-31,Charles City County,Virginia,VA,All Residential,-1,277500.0,-0.3470588235294117,156.02941176470588,192500.0,4.0,-0.1999999999999999,-0.1999999999999999,134.0,1134.0,0.95,2.0,High,37.0,7.86,38.0
2021-12-31,Solano County,California,CA,All Residential,-1,569000.0,-0.0104347826086956,336.1344537815126,550000.0,513.0,0.0118343195266272,0.1152173913043477,34.0,84110.0,0.656,3.0,Critical,10.0,9.48,37.0
2021-12-31,Nez Perce County,Idaho,ID,All Residential,-1,289000.0,-0.1162079510703364,186.8659420289855,322900.0,54.0,-0.0526315789473684,0.148936170212766,31.0,8799.0,0.547,3.0,Critical,36.0,7.88,36.0
2021-12-31,Morrison County,Minnesota,MN,All Residential,-1,220000.0,-0.0634312473392932,101.4957264957265,165000.0,33.0,-0.2325581395348836,0.2222222222222223,32.0,8909.0,0.485,3.0,Critical,6.0,9.99,38.0
2021-12-31,Oxford County,Maine,ME,All Residential,-1,269000.0,-0.0271247739602169,170.54401135776976,267450.0,104.0,-0.037037037037037,-0.0188679245283018,25.0,9141.0,0.63,3.0,Critical,4.0,10.5,45.0
2021-12-31,Maui County,Hawaii,HI,All Residential,-1,915000.0,0.076470588235294,798.2005141388174,975000.0,283.0,0.1411290322580645,0.0253623188405796,63.0,29279.0,0.684,3.0,Critical,2.0,12.19,39.0
2021-12-31,Clarke County,Iowa,IA,All Residential,-1,136500.0,-0.0586206896551724,56.81818181818182,94950.0,10.0,0.25,-0.0909090909090909,84.0,2225.0,0.541,3.0,Critical,13.0,9.26,38.0
2021-12-31,Chatham County,Georgia,GA,All Residential,-1,275275.0,-0.0165237584851732,152.50962136000857,289900.0,544.0,0.0583657587548638,-0.0036630036630036,40.0,61104.0,0.553,2.0,High,35.0,7.91,37.0
2021-12-31,Smith County,Texas,TX,All Residential,-1,320000.0,-0.0921985815602837,155.01519756838906,389000.0,49.0,-0.3636363636363636,15.333333333333332,64.0,45032.0,0.452,2.0,High,30.0,8.19,35.0
2021-12-31,Colleton County,South Carolina,SC,All Residential,-1,315000.0,-0.0277777777777777,211.0729768786127,274250.0,39.0,-0.1521739130434782,-0.1521739130434782,56.0,8701.0,0.478,3.0,Critical,40.0,7.45,39.0
2021-12-31,Clearwater County,Idaho,ID,All Residential,-1,362500.0,0.6590389016018307,193.027054619704,150000.0,8.0,-0.1999999999999999,0.0,28.0,2179.0,0.419,2.0,High,36.0,7.88,36.0
2021-12-31,Page County,Virginia,VA,All Residential,-1,267500.0,0.07,155.34979423868313,259900.0,28.0,0.0370370370370369,-0.0666666666666666,47.0,5457.0,0.494,3.0,Critical,37.0,7.86,38.0
2021-12-31,Bledsoe County,Tennessee,TN,All Residential,-1,200000.0,-0.0521327014218009,138.88888888888889,549000.0,10.0,0.1111111111111111,1.5,58.0,4585.0,0.362,5.0,Extreme,49.0,5.74,39.0
2021-12-31,St. Bernard Parish,Louisiana,LA,All Residential,-1,247500.0,0.03125,142.3015873015873,295000.0,58.0,0.0545454545454544,0.0545454545454544,30.0,11116.0,0.48,2.0,High,19.0,8.82,37.0
2021-12-31,Gem County,Idaho,ID,All Residential,-1,450498.0,-0.0990039999999999,253.4016909016909,474000.0,36.0,0.4399999999999999,0.125,35.0,3548.0,0.393,5.0,Extreme,36.0,7.88,36.0
2021-12-31,Franklin County,Indiana,IN,All Residential,-1,239500.0,0.1783836708988435,100.75954491044342,179450.0,10.0,0.6666666666666667,-0.0909090909090909,44.0,4358.0,0.372,2.0,High,33.0,8.15,38.0
2021-12-31,Jefferson County,Tennessee,TN,All Residential,-1,314950.0,-0.0157812499999999,185.95078299776287,395000.0,44.0,0.0731707317073171,0.5714285714285714,56.0,15302.0,0.494,5.0,Extreme,49.0,5.74,39.0
2021-12-31,Cherokee County,North Carolina,NC,All Residential,-1,260000.0,-0.0188679245283018,173.87149442950442,239950.0,45.0,-0.2105263157894736,-0.262295081967213,34.0,6928.0,0.457,3.0,Critical,34.0,8.07,39.0
2021-12-31,Montgomery County,Tennessee,TN,All Residential,-1,280000.0,0.0014843428653181,156.9506726457399,285000.0,613.0,0.1268382352941177,0.1025179856115108,35.0,48720.0,0.595,3.0,Critical,49.0,5.74,39.0
2021-12-31,Muskingum County,Ohio,OH,All Residential,-1,176000.0,0.0085959885386819,127.55875269888722,142448.5,102.0,0.2911392405063291,50.0,47.0,25018.0,0.478,2.0,High,16.0,8.96,39.0
2021-12-31,Queen Anne's County,Maryland,MD,All Residential,-1,413260.0,-0.0276235294117647,225.2435064935065,425000.0,87.0,-0.0224719101123596,-0.1470588235294118,47.0,6984.0,0.653,2.0,High,12.0,9.32,39.0
2021-12-31,Plymouth County,Massachusetts,MA,All Residential,-1,504950.0,0.0099,299.4011976047904,475000.0,640.0,-0.0258751902587519,-0.1623036649214659,22.0,113676.0,0.688,2.0,High,21.0,8.77,40.0
2021-12-31,Genesee County,New York,NY,All Residential,-1,161999.0,-0.0821586402266288,110.062893081761,179900.0,51.0,0.108695652173913,0.0,17.0,13492.0,0.593,2.0,High,1.0,12.79,39.0
2021-12-31,Union County,Indiana,IN,All Residential,-1,440000.0,,,,2.0,,,103.0,2038.0,0.489,3.0,Critical,33.0,8.15,38.0
2021-12-31,Jefferson Parish,Louisiana,LA,All Residential,-1,242500.0,-0.0296118447378951,146.86274509803923,259950.0,376.0,0.0835734870317002,-0.1090047393364929,14.0,112158.0,0.642,2.0,High,19.0,8.82,37.0
2021-12-31,Ontario County,New York,NY,All Residential,-1,248000.0,0.1402298850574712,136.22021364943794,175000.0,110.0,-0.009009009009009,-0.2307692307692307,20.0,19335.0,0.676,2.0,High,1.0,12.79,39.0
2021-12-31,Warren County,New York,NY,All Residential,-1,240000.0,-0.1601049868766404,157.29398663697106,269900.0,61.0,-0.3775510204081632,-0.4958677685950413,55.0,13162.0,0.765,3.0,Critical,1.0,12.79,39.0
2021-12-31,Washington County,Idaho,ID,All Residential,-1,329900.0,0.2937254901960784,203.59848484848484,375000.0,21.0,0.9090909090909092,0.1052631578947369,34.0,2288.0,0.399,5.0,Extreme,36.0,7.88,36.0
2021-12-31,Kent County,Rhode Island,RI,All Residential,-1,328000.0,-0.006060606060606,200.31477076124563,349000.0,300.0,0.1494252873563217,-0.1404011461318052,33.0,46656.0,0.774,3.0,Critical,8.0,9.69,40.0
2021-12-31,Seminole County,Oklahoma,OK,All Residential,-1,147000.0,-0.1623931623931623,92.45268620268622,124900.0,18.0,0.8,0.8,18.0,5991.0,0.515,3.0,Critical,44.0,7.13,37.0
2021-12-31,Clark County,Indiana,IN,All Residential,-1,210000.0,-0.0232558139534884,136.33163115718168,219900.0,194.0,-0.0396039603960396,-0.1300448430493274,13.0,30579.0,0.594,3.0,Critical,33.0,8.15,38.0
2021-12-31,Westchester County,New York,NY,All Residential,-1,638000.0,0.0571665285832643,317.8578426570001,520000.0,965.0,0.2123115577889447,-0.1130514705882352,44.0,245951.0,0.791,2.0,High,1.0,12.79,39.0
2021-12-31,Clay County,Georgia,GA,All Residential,-1,470000.0,,216.58986175115209,,1.0,,,72.0,516.0,0.606,3.0,Critical,35.0,7.91,37.0
2021-12-31,Mecosta County,Michigan,MI,All Residential,-1,211000.0,0.37012987012987,123.45679012345678,149000.0,45.0,-0.1346153846153845,0.0,38.0,8510.0,0.413,2.0,High,24.0,8.34,40.0
2021-12-31,Levy County,Florida,FL,All Residential,-1,238135.5,0.0726824324324324,153.46989203810793,243035.5,18.0,-0.217391304347826,0.6363636363636364,18.0,10104.0,0.465,3.0,Critical,45.0,6.97,42.0
2021-12-31,Trousdale County,Tennessee,TN,All Residential,-1,300250.0,-0.0898757199151257,188.7823572545276,302400.0,18.0,0.6363636363636364,0.6363636363636364,35.0,4165.0,0.362,5.0,Extreme,49.0,5.74,39.0
2021-12-31,Fort Bend County,Texas,TX,All Residential,-1,365000.0,0.0428571428571429,150.6090973758884,370000.0,1310.0,0.0454908220271348,-0.1136671177266576,19.0,174877.0,0.704,3.0,Critical,30.0,8.19,35.0
2021-12-31,Lincoln County,Kentucky,KY,All Residential,-1,145000.0,-0.2368421052631578,120.0657894736842,189900.0,25.0,0.3157894736842106,0.4705882352941177,34.0,6072.0,0.402,5.0,Extreme,22.0,8.58,39.0
2021-12-31,Montgomery County,Kentucky,KY,All Residential,-1,207000.0,0.0894736842105263,114.37694704049844,194000.0,31.0,-0.2051282051282051,-0.2439024390243902,28.0,6371.0,0.457,5.0,Extreme,22.0,8.58,39.0
2021-12-31,Wilson County,Tennessee,TN,All Residential,-1,434755.5,0.0539527272727273,202.62100068629687,416000.0,352.0,0.0383480825958701,0.0114942528735633,25.0,40885.0,0.524,3.0,Critical,49.0,5.74,39.0
2021-12-31,Sunflower County,Mississippi,MS,All Residential,-1,325000.0,,106.55737704918032,22704.5,1.0,,0.0,767.0,5711.0,0.522,2.0,High,15.0,8.99,38.0
2021-12-31,Clare County,Michigan,MI,All Residential,-1,105500.0,0.1105263157894735,106.66666666666669,128000.0,41.0,-0.108695652173913,40.0,35.0,6623.0,0.458,2.0,High,24.0,8.34,40.0
2021-12-31,Rhea County,Tennessee,TN,All Residential,-1,226000.0,-0.2881889763779527,161.9212962962963,264950.0,32.0,0.1428571428571427,1.6666666666666663,56.0,9813.0,0.424,3.0,Critical,49.0,5.74,39.0
2021-12-31,Somerset County,Pennsylvania,PA,All Residential,-1,160000.0,0.1034482758620689,121.41280353200882,165000.0,35.0,-0.054054054054054,0.0606060606060605,49.0,18474.0,0.463,3.0,Critical,23.0,8.46,41.0
2021-12-31,Coleman County,Texas,TX,All Residential,-1,105500.0,-0.2007575757575758,61.4111013936099,60000.0,4.0,-0.6363636363636364,-0.4285714285714286,47.0,1572.0,0.365,3.0,Critical,30.0,8.19,35.0
2021-12-31,Grundy County,Illinois,IL,All Residential,-1,230000.0,0.069767441860465,138.3399209486166,191900.0,71.0,0.0,-0.1234567901234567,15.0,12431.0,0.566,2.0,High,9.0,9.52,38.0
2021-12-31,Licking County,Ohio,OH,All Residential,-1,260500.0,-0.0527272727272727,141.35338345864662,250000.0,234.0,-0.0209205020920502,0.0540540540540539,43.0,41185.0,0.541,2.0,High,16.0,8.96,39.0
2021-12-31,St. John the Baptist Parish,Louisiana,LA,All Residential,-1,161500.0,0.1962962962962961,94.1972682489924,145000.0,36.0,0.1612903225806452,0.0285714285714284,13.0,10420.0,0.588,2.0,High,19.0,8.82,37.0
2021-12-31,Davis County,Utah,UT,All Residential,-1,485000.0,0.0210526315789474,209.38446014127143,447500.0,368.0,-0.0264550264550265,-0.0490956072351421,13.0,99110.0,0.659,3.0,Critical,27.0,8.29,31.0
2021-12-31,Carson City,Nevada,NV,All Residential,-1,450000.0,0.0,282.49566724436744,439000.0,61.0,-0.2650602409638553,-0.1866666666666666,43.0,14332.0,0.631,3.0,Critical,29.0,8.23,38.0
2021-12-31,Bennington County,Vermont,VT,All Residential,-1,425500.0,0.4183333333333332,182.6762106574564,320000.0,64.0,-0.0985915492957746,-0.135135135135135,66.0,8381.0,0.753,3.0,Critical,3.0,10.75,43.0
2021-12-31,Gladwin County,Michigan,MI,All Residential,-1,140450.0,-0.1068362480127186,102.44859307359307,164220.0,40.0,-0.0909090909090909,19.0,47.0,5502.0,0.474,2.0,High,24.0,8.34,40.0
2021-12-31,Anoka County,Minnesota,MN,All Residential,-1,314450.0,-0.0471212121212121,172.2922742608795,344900.0,521.0,-0.0891608391608391,-0.0544464609800362,20.0,96901.0,0.582,3.0,Critical,6.0,9.99,38.0
2021-12-31,Mills County,Texas,TX,All Residential,-1,210000.0,-0.2075471698113207,112.08271307886515,229000.0,6.0,1.0,0.0,33.0,1453.0,0.438,3.0,Critical,30.0,8.19,35.0
2021-12-31,Pushmataha County,Oklahoma,OK,All Residential,-1,107660.0,-0.453502538071066,74.37770964944878,125900.0,2.0,1.0,-0.3333333333333333,124.0,2593.0,0.354,3.0,Critical,44.0,7.13,37.0
2021-12-31,Union County,North Carolina,NC,All Residential,-1,435000.0,0.0938456722058844,179.67757665136415,412399.0,377.0,-0.0233160621761657,-0.047979797979798,33.0,60406.0,0.546,3.0,Critical,34.0,8.07,39.0
2021-12-31,Washington County,Ohio,OH,All Residential,-1,182750.0,-0.038157894736842,115.83844441758816,194500.0,46.0,0.2432432432432432,,49.0,12187.0,0.547,2.0,High,16.0,8.96,39.0
2021-12-31,Alamosa County,Colorado,CO,All Residential,-1,285500.0,0.363093817140129,162.00926166926948,448750.0,6.0,0.5,0.0,13.0,4344.0,0.557,3.0,Critical,26.0,8.31,37.0
2021-12-31,Payette County,Idaho,ID,All Residential,-1,366500.0,0.0779411764705881,228.5161467669685,330000.0,32.0,-0.3846153846153845,-0.3846153846153845,21.0,5373.0,0.314,5.0,Extreme,36.0,7.88,36.0
2021-12-31,Butler County,Nebraska,NE,All Residential,-1,180000.0,,76.98887938408896,145000.0,1.0,,,38.0,1784.0,0.507,3.0,Critical,14.0,9.01,37.0
2021-12-31,Burnett County,Wisconsin,WI,All Residential,-1,197000.0,-0.0436893203883494,143.1093887066939,209500.0,29.0,0.0740740740740741,0.0,62.0,3894.0,0.563,3.0,Critical,17.0,8.89,40.0
2021-12-31,El Paso County,Colorado,CO,All Residential,-1,,,,430000.0,,,,,177043.0,0.633,3.0,Critical,26.0,8.31,37.0
2021-12-31,Erie County,New York,NY,All Residential,-1,215000.0,-0.0148911798396333,144.58955223880596,180000.0,989.0,0.0588865096359743,-0.088479262672811,11.0,205027.0,0.689,2.0,High,1.0,12.79,39.0
2021-12-31,Cherokee County,Oklahoma,OK,All Residential,-1,161000.0,-0.0092307692307692,112.55972696245732,160000.0,47.0,0.6206896551724137,0.175,8.0,14301.0,0.469,3.0,Critical,44.0,7.13,37.0
2021-12-31,Hillsborough County,Florida,FL,All Residential,-1,350000.0,0.014742762709653,196.5234613771199,350000.0,2442.0,0.0,-0.0661567877629063,9.0,367927.0,0.616,3.0,Critical,45.0,6.97,42.0
2021-12-31,Portage County,Ohio,OH,All Residential,-1,229000.0,0.1532892666037142,134.7271336757318,210000.0,148.0,-0.1494252873563218,-0.0263157894736841,29.0,33664.0,0.566,2.0,High,16.0,8.96,39.0
2021-12-31,Newberry County,South Carolina,SC,All Residential,-1,300000.0,-0.3743482794577685,95.08716323296352,216450.0,3.0,-0.25,-0.625,54.0,13071.0,0.517,3.0,Critical,40.0,7.45,39.0
2021-12-31,Rains County,Texas,TX,All Residential,-1,253100.0,0.0123999999999999,154.8013077661828,275000.0,20.0,-0.0476190476190476,,46.0,1813.0,0.364,2.0,High,30.0,8.19,35.0
2021-12-31,Cook County,Georgia,GA,All Residential,-1,150000.0,-0.4017946161515453,98.61932938856016,1074950.0,1.0,-0.5,,192.0,4855.0,0.403,2.0,High,35.0,7.91,37.0
2021-12-31,Decatur County,Tennessee,TN,All Residential,-1,227500.0,0.6636197440585009,144.5878516423071,362450.0,4.0,-0.5,,47.0,3581.0,0.375,3.0,Critical,49.0,5.74,39.0
2021-12-31,Pointe Coupee Parish,Louisiana,LA,All Residential,-1,269750.0,-0.0970711297071129,136.0034866353012,351500.0,16.0,-0.2727272727272727,0.0666666666666666,20.0,6183.0,0.546,2.0,High,19.0,8.82,37.0
2021-12-31,Lonoke County,Arkansas,AR,All Residential,-1,198400.0,0.0724324324324323,119.54697986577182,195250.0,133.0,-0.0148148148148148,0.0,37.0,19510.0,0.469,3.0,Critical,20.0,8.8,38.0
2021-12-31,St. Francois County,Missouri,MO,All Residential,-1,158000.0,-0.0867052023121387,110.44176706827308,178900.0,95.0,0.1585365853658535,0.2666666666666666,47.0,18402.0,0.429,3.0,Critical,39.0,7.75,39.0
2021-12-31,Lamar County,Mississippi,MS,All Residential,-1,410500.0,1.2805555555555554,125.61200110723222,145000.0,2.0,1.0,1.0,52.0,17199.0,0.586,3.0,Critical,15.0,8.99,38.0
2021-12-31,Wayne County,Tennessee,TN,All Residential,-1,425000.0,1.6153846153846154,183.22774258086028,150000.0,5.0,-0.5454545454545454,-0.375,58.0,5568.0,0.403,3.0,Critical,49.0,5.74,39.0
2021-12-31,Kennebec County,Maine,ME,All Residential,-1,237750.0,0.0625698324022345,147.5,182500.0,170.0,-0.0760869565217391,-0.0607734806629833,16.0,17885.0,0.674,3.0,Critical,4.0,10.5,45.0
2021-12-31,Mecklenburg County,North Carolina,NC,All Residential,-1,385000.0,0.0266666666666666,201.50200968990504,360000.0,1828.0,-0.0219368646334938,-0.0673469387755102,33.0,272232.0,0.624,3.0,Critical,34.0,8.07,39.0
2021-12-31,Clinton County,Michigan,MI,All Residential,-1,218950.0,-0.0501084598698481,123.9093869422466,224950.0,78.0,-0.1875,-0.2199999999999999,29.0,20566.0,0.569,3.0,Critical,24.0,8.34,40.0
2021-12-31,Fulton County,Ohio,OH,All Residential,-1,151500.0,-0.1342857142857142,107.77839291363492,169950.0,44.0,0.1282051282051281,-0.0222222222222222,52.0,10235.0,0.517,2.0,High,16.0,8.96,39.0
2021-12-31,Arkansas County,Arkansas,AR,All Residential,-1,52500.0,-0.8719512195121951,37.14221537671672,25000.0,2.0,1.0,,23.0,5607.0,0.549,3.0,Critical,20.0,8.8,38.0
2021-12-31,Ouachita County,Arkansas,AR,All Residential,-1,89000.0,,53.646775165762506,,1.0,,,38.0,5327.0,0.535,2.0,High,20.0,8.8,38.0
2021-12-31,Seminole County,Florida,FL,All Residential,-1,356250.0,0.0049365303244006,194.8261513590137,359950.0,736.0,-0.0527670527670527,-0.0958230958230957,11.0,102032.0,0.611,3.0,Critical,45.0,6.97,42.0
2021-12-31,Washington County,Vermont,VT,All Residential,-1,257500.0,-0.1402337228714524,172.46835443037975,345000.0,64.0,-0.1999999999999999,-0.1466666666666666,69.0,8342.0,0.82,3.0,Critical,3.0,10.75,43.0
2021-12-31,Carroll County,Georgia,GA,All Residential,-1,255000.0,-0.0531006312662458,139.48256467941508,306450.0,177.0,0.0290697674418605,-0.0327868852459016,15.0,23555.0,0.372,2.0,High,35.0,7.91,37.0
2021-12-31,Pulaski County,Arkansas,AR,All Residential,-1,220000.0,0.0731707317073171,119.64041994750656,189900.0,575.0,-0.0237691001697792,0.0550458715596329,40.0,101254.0,0.571,3.0,Critical,20.0,8.8,38.0
2021-12-31,Winnebago County,Wisconsin,WI,All Residential,-1,185000.0,0.022099447513812,123.49799732977304,169900.0,187.0,-0.1095238095238095,0.0053763440860215,54.0,50835.0,0.603,3.0,Critical,17.0,8.89,40.0
2021-12-31,Faribault County,Minnesota,MN,All Residential,-1,130000.0,0.0970464135021096,86.48162726866529,41675.0,12.0,0.3333333333333332,0.7142857142857141,63.0,3683.0,0.566,3.0,Critical,6.0,9.99,38.0
2021-12-31,Clearwater County,Minnesota,MN,All Residential,-1,178400.0,0.0518867924528301,93.5483870967742,160950.0,5.0,0.0,0.6666666666666667,18.0,2097.0,0.413,3.0,Critical,6.0,9.99,38.0
2021-12-31,West Baton Rouge Parish,Louisiana,LA,All Residential,-1,275000.0,0.0185185185185186,137.92207792207793,262995.0,35.0,0.2962962962962962,0.5909090909090908,57.0,7219.0,0.53,3.0,Critical,19.0,8.82,37.0
2021-12-31,Pinellas County,Florida,FL,All Residential,-1,352000.0,0.0202898550724637,254.71698113207543,349900.0,2096.0,0.1031578947368421,-0.0094517958412098,12.0,204787.0,0.637,3.0,Critical,45.0,6.97,42.0
2021-12-31,Saguache County,Colorado,CO,All Residential,-1,310000.0,0.0580204778156996,269.36619718309856,679000.0,9.0,0.125,0.125,24.0,1120.0,0.351,3.0,Critical,26.0,8.31,37.0
2021-12-31,Taylor County,Georgia,GA,All Residential,-1,140950.0,0.6849970113568439,72.71307612429108,154750.0,2.0,0.0,,91.0,1961.0,0.45,2.0,High,35.0,7.91,37.0
2021-12-31,Montgomery County,North Carolina,NC,All Residential,-1,257500.0,0.539611360239163,153.1814437236124,184250.0,40.0,0.25,0.4285714285714286,75.0,7154.0,0.43,3.0,Critical,34.0,8.07,39.0
2021-12-31,Iroquois County,Illinois,IL,All Residential,-1,99400.0,-0.2768279374317933,75.94441266209,99900.0,22.0,0.2222222222222223,0.0476190476190476,52.0,7062.0,0.501,3.0,Critical,9.0,9.52,38.0
2021-12-31,Polk County,Oregon,OR,All Residential,-1,420600.0,0.0515000000000001,248.22740257090396,425000.0,109.0,-0.2781456953642383,-0.2534246575342465,37.0,14890.0,0.625,3.0,Critical,27.0,8.29,39.0
