date,month,year,median_ppsf,county,state
2022-12-31,12,2022,142.17610860561888,Washington County,MD
2023-01-31,1,2023,124.66239547185705,Washington County,MD
2023-02-28,2,2023,123.31138515244288,Washington County,MD
2023-03-31,3,2023,127.42546351791077,Washington County,MD
2023-04-30,4,2023,127.2770480816059,Washington County,MD
2023-05-31,5,2023,128.4408057839475,Washington County,MD
2023-06-30,6,2023,134.44717262843636,Washington County,MD
2023-07-31,7,2023,138.15695913934718,Washington County,MD
2023-08-31,8,2023,140.7782384292185,Washington County,MD
2023-09-30,9,2023,139.62987555333046,Washington County,MD
2023-10-31,10,2023,138.44924111620134,Washington County,MD
2023-11-30,11,2023,140.91652397912736,Washington County,MD
2023-12-31,12,2023,142.17610860561888,Washington County,MD
2022-01-31,1,2022,83.98965541364112,Socorro County,NM
2022-02-28,2,2022,83.98965541364112,Socorro County,NM
2022-03-31,3,2022,83.98965541364112,Socorro County,NM
2022-04-30,4,2022,78.85134761064435,Socorro County,NM
2022-05-31,5,2022,88.09109357529294,Socorro County,NM
2022-06-30,6,2022,93.60787586758002,Socorro County,NM
2022-07-31,7,2022,86.5827195398829,Socorro County,NM
2022-08-31,8,2022,95.00569338955286,Socorro County,NM
2022-09-30,9,2022,89.48582011972108,Socorro County,NM
2022-10-31,10,2022,82.47167143978666,Socorro County,NM
2022-11-30,11,2022,93.76183651041264,Socorro County,NM
2022-12-31,12,2022,93.76183651041264,Socorro County,NM
2023-01-31,1,2023,83.98965541364112,Socorro County,NM
2023-02-28,2,2023,83.98965541364112,Socorro County,NM
2023-03-31,3,2023,83.98965541364112,Socorro County,NM
2023-04-30,4,2023,78.85134761064435,Socorro County,NM
2023-05-31,5,2023,88.09109357529294,Socorro County,NM
2023-06-30,6,2023,93.60787586758002,Socorro County,NM
2023-07-31,7,2023,86.5827195398829,Socorro County,NM
2023-08-31,8,2023,95.00569338955286,Socorro County,NM
2023-09-30,9,2023,89.48582011972108,Socorro County,NM
2023-10-31,10,2023,82.47167143978666,Socorro County,NM
2023-11-30,11,2023,93.76183651041264,Socorro County,NM
2023-12-31,12,2023,93.76183651041264,Socorro County,NM
2022-01-31,1,2022,91.87665376707537,Young County,TX
2022-02-28,2,2022,91.87665376707537,Young County,TX
2022-03-31,3,2022,91.87665376707537,Young County,TX
2022-04-30,4,2022,91.87665376707537,Young County,TX
2022-05-31,5,2022,91.87665376707537,Young County,TX
2022-06-30,6,2022,91.87665376707537,Young County,TX
2022-07-31,7,2022,91.87665376707537,Young County,TX
2022-08-31,8,2022,91.87665376707537,Young County,TX
2022-09-30,9,2022,91.87665376707537,Young County,TX
2022-10-31,10,2022,91.87665376707537,Young County,TX
2022-11-30,11,2022,91.87665376707537,Young County,TX
2022-12-31,12,2022,91.87665376707537,Young County,TX
2023-01-31,1,2023,94.95634634009548,Young County,TX
2023-02-28,2,2023,94.95634634009548,Young County,TX
2023-03-31,3,2023,94.95634634009548,Young County,TX
2023-04-30,4,2023,94.95634634009548,Young County,TX
2023-05-31,5,2023,94.95634634009548,Young County,TX
2023-06-30,6,2023,94.95634634009548,Young County,TX
2023-07-31,7,2023,94.95634634009548,Young County,TX
2023-08-31,8,2023,94.95634634009548,Young County,TX
2023-09-30,9,2023,94.95634634009548,Young County,TX
2023-10-31,10,2023,94.95634634009548,Young County,TX
2023-11-30,11,2023,94.95634634009548,Young County,TX
2023-12-31,12,2023,94.95634634009548,Young County,TX
2022-01-31,1,2022,127.8445053100586,Baltimore City County,MD
2022-02-28,2,2022,127.82596588134766,Baltimore City County,MD
2022-03-31,3,2022,135.75486755371094,Baltimore City County,MD
2022-04-30,4,2022,147.015869140625,Baltimore City County,MD
2022-05-31,5,2022,151.1540069580078,Baltimore City County,MD
2022-06-30,6,2022,151.85787963867188,Baltimore City County,MD
2022-07-31,7,2022,151.75540161132812,Baltimore City County,MD
2022-08-31,8,2022,147.9620361328125,Baltimore City County,MD
2022-09-30,9,2022,143.3333282470703,Baltimore City County,MD
2022-10-31,10,2022,147.16748046875,Baltimore City County,MD
2022-11-30,11,2022,144.53125,Baltimore City County,MD
2022-12-31,12,2022,142.46124267578125,Baltimore City County,MD
2023-01-31,1,2023,127.8445053100586,Baltimore City County,MD
2023-02-28,2,2023,127.82596588134766,Baltimore City County,MD
2023-03-31,3,2023,135.75486755371094,Baltimore City County,MD
2023-04-30,4,2023,147.015869140625,Baltimore City County,MD
2023-05-31,5,2023,151.1540069580078,Baltimore City County,MD
2023-06-30,6,2023,151.85787963867188,Baltimore City County,MD
2023-07-31,7,2023,151.75540161132812,Baltimore City County,MD
2023-08-31,8,2023,147.9620361328125,Baltimore City County,MD
2023-09-30,9,2023,143.3333282470703,Baltimore City County,MD
2023-10-31,10,2023,147.16748046875,Baltimore City County,MD
2023-11-30,11,2023,144.53125,Baltimore City County,MD
2023-12-31,12,2023,142.46124267578125,Baltimore City County,MD
2022-01-31,1,2022,99.87938455434946,St. Clair County,IL
2022-02-28,2,2022,96.66278533935547,St. Clair County,IL
2022-03-31,3,2022,95.68841870625813,St. Clair County,IL
2022-04-30,4,2022,96.54005432128906,St. Clair County,IL
2022-05-31,5,2022,97.60008239746094,St. Clair County,IL
2022-06-30,6,2022,98.31601428985596,St. Clair County,IL
2022-07-31,7,2022,98.64975229899089,St. Clair County,IL
2022-08-31,8,2022,98.31601428985596,St. Clair County,IL
2022-09-30,9,2022,98.0143803187779,St. Clair County,IL
2022-10-31,10,2022,97.43858337402344,St. Clair County,IL
2022-11-30,11,2022,96.69142081520774,St. Clair County,IL
2022-12-31,12,2022,96.69142081520774,St. Clair County,IL
2023-01-31,1,2023,99.87938455434946,St. Clair County,IL
2023-02-28,2,2023,96.66278533935547,St. Clair County,IL
2023-03-31,3,2023,95.68841870625813,St. Clair County,IL
2023-04-30,4,2023,96.54005432128906,St. Clair County,IL
2023-05-31,5,2023,97.60008239746094,St. Clair County,IL
2023-06-30,6,2023,98.31601428985596,St. Clair County,IL
2023-07-31,7,2023,98.64975229899089,St. Clair County,IL
2023-08-31,8,2023,98.31601428985596,St. Clair County,IL
2023-09-30,9,2023,98.0143803187779,St. Clair County,IL
2023-10-31,10,2023,97.43858337402344,St. Clair County,IL
2023-11-30,11,2023,96.69142081520774,St. Clair County,IL
2023-12-31,12,2023,96.69142081520774,St. Clair County,IL
2022-01-31,1,2022,151.0309295654297,Harford County,MD
2022-02-28,2,2022,150.2525634765625,Harford County,MD
2022-03-31,3,2022,156.25,Harford County,MD
2022-04-30,4,2022,161.63792419433594,Harford County,MD
2022-05-31,5,2022,158.8170928955078,Harford County,MD
2022-06-30,6,2022,164.0994110107422,Harford County,MD
2022-07-31,7,2022,163.8802032470703,Harford County,MD
2022-08-31,8,2022,162.8865966796875,Harford County,MD
2022-09-30,9,2022,163.59060668945312,Harford County,MD
2022-10-31,10,2022,162.5,Harford County,MD
2022-11-30,11,2022,167.47122192382812,Harford County,MD
2022-12-31,12,2022,166.6666717529297,Harford County,MD
2023-01-31,1,2023,151.0309295654297,Harford County,MD
2023-02-28,2,2023,150.2525634765625,Harford County,MD
2023-03-31,3,2023,156.25,Harford County,MD
2023-04-30,4,2023,161.63792419433594,Harford County,MD
2023-05-31,5,2023,158.8170928955078,Harford County,MD
2023-06-30,6,2023,164.0994110107422,Harford County,MD
2023-07-31,7,2023,163.8802032470703,Harford County,MD
2023-08-31,8,2023,162.8865966796875,Harford County,MD
2023-09-30,9,2023,163.59060668945312,Harford County,MD
2023-10-31,10,2023,162.5,Harford County,MD
2023-11-30,11,2023,167.47122192382812,Harford County,MD
2023-12-31,12,2023,166.6666717529297,Harford County,MD
2022-01-31,1,2022,164.67388379112526,Cannon County,TN
2022-02-28,2,2022,164.67388379112526,Cannon County,TN
2022-03-31,3,2022,164.67388379112526,Cannon County,TN
2022-04-30,4,2022,164.67388379112526,Cannon County,TN
2022-05-31,5,2022,164.67388379112526,Cannon County,TN
2022-06-30,6,2022,164.67388379112526,Cannon County,TN
2022-07-31,7,2022,164.67388379112526,Cannon County,TN
2022-08-31,8,2022,164.67388379112526,Cannon County,TN
2022-09-30,9,2022,164.67388379112526,Cannon County,TN
2022-10-31,10,2022,164.67388379112526,Cannon County,TN
2022-11-30,11,2022,164.67388379112526,Cannon County,TN
2022-12-31,12,2022,164.67388379112526,Cannon County,TN
2023-01-31,1,2023,175.99136991837076,Cannon County,TN
2023-02-28,2,2023,175.99136991837076,Cannon County,TN
2023-03-31,3,2023,175.99136991837076,Cannon County,TN
2023-04-30,4,2023,175.99136991837076,Cannon County,TN
2023-05-31,5,2023,175.99136991837076,Cannon County,TN
2023-06-30,6,2023,175.99136991837076,Cannon County,TN
2023-07-31,7,2023,175.99136991837076,Cannon County,TN
2023-08-31,8,2023,175.99136991837076,Cannon County,TN
2023-09-30,9,2023,175.99136991837076,Cannon County,TN
2023-10-31,10,2023,175.99136991837076,Cannon County,TN
2023-11-30,11,2023,175.99136991837076,Cannon County,TN
2023-12-31,12,2023,175.99136991837076,Cannon County,TN
2022-01-31,1,2022,72.69064658851687,Toombs County,GA
2022-02-28,2,2022,72.69064658851687,Toombs County,GA
2022-03-31,3,2022,72.69064658851687,Toombs County,GA
2022-04-30,4,2022,72.69064658851687,Toombs County,GA
2022-05-31,5,2022,71.91873963418828,Toombs County,GA
2022-06-30,6,2022,73.74993887259505,Toombs County,GA
2022-07-31,7,2022,78.28822595639504,Toombs County,GA
2022-08-31,8,2022,78.34603546600516,Toombs County,GA
2022-09-30,9,2022,75.57137269635972,Toombs County,GA
2022-10-31,10,2022,75.57137269635972,Toombs County,GA
2022-11-30,11,2022,75.57137269635972,Toombs County,GA
2022-12-31,12,2022,75.57137269635972,Toombs County,GA
2023-01-31,1,2023,72.69064658851687,Toombs County,GA
2023-02-28,2,2023,72.69064658851687,Toombs County,GA
2023-03-31,3,2023,72.69064658851687,Toombs County,GA
2023-04-30,4,2023,72.69064658851687,Toombs County,GA
2023-05-31,5,2023,71.91873963418828,Toombs County,GA
2023-06-30,6,2023,73.74993887259505,Toombs County,GA
2023-07-31,7,2023,78.28822595639504,Toombs County,GA
2023-08-31,8,2023,78.34603546600516,Toombs County,GA
2023-09-30,9,2023,75.57137269635972,Toombs County,GA
2023-10-31,10,2023,75.57137269635972,Toombs County,GA
2023-11-30,11,2023,75.57137269635972,Toombs County,GA
2023-12-31,12,2023,75.57137269635972,Toombs County,GA
2022-01-31,1,2022,224.54596779078543,Yavapai County,AZ
2022-02-28,2,2022,228.19401456174424,Yavapai County,AZ
2022-03-31,3,2022,230.10182057268423,Yavapai County,AZ
2022-04-30,4,2022,243.54091167008883,Yavapai County,AZ
2022-05-31,5,2022,250.67607157949587,Yavapai County,AZ
2022-06-30,6,2022,258.8202017459576,Yavapai County,AZ
2022-07-31,7,2022,259.24239483061433,Yavapai County,AZ
2022-08-31,8,2022,264.86189737880835,Yavapai County,AZ
2022-09-30,9,2022,264.55129577080476,Yavapai County,AZ
2022-10-31,10,2022,270.82535521036834,Yavapai County,AZ
2022-11-30,11,2022,270.54239965198644,Yavapai County,AZ
2022-12-31,12,2022,273.7693426557454,Yavapai County,AZ
2023-01-31,1,2023,224.54596779078543,Yavapai County,AZ
2023-02-28,2,2023,228.19401456174424,Yavapai County,AZ
2023-03-31,3,2023,230.10182057268423,Yavapai County,AZ
2023-04-30,4,2023,243.54091167008883,Yavapai County,AZ
2023-05-31,5,2023,250.67607157949587,Yavapai County,AZ
2023-06-30,6,2023,258.8202017459576,Yavapai County,AZ
2023-07-31,7,2023,259.24239483061433,Yavapai County,AZ
2023-08-31,8,2023,264.86189737880835,Yavapai County,AZ
2023-09-30,9,2023,264.55129577080476,Yavapai County,AZ
2023-10-31,10,2023,270.82535521036834,Yavapai County,AZ
2023-11-30,11,2023,270.54239965198644,Yavapai County,AZ
2023-12-31,12,2023,273.7693426557454,Yavapai County,AZ
2022-01-31,1,2022,96.07936096191406,Vernon County,WI
2022-02-28,2,2022,100.59039306640625,Vernon County,WI
2022-03-31,3,2022,106.70404052734375,Vernon County,WI
2022-04-30,4,2022,115.38108825683594,Vernon County,WI
2022-05-31,5,2022,118.985595703125,Vernon County,WI
2022-06-30,6,2022,119.0790023803711,Vernon County,WI
2022-07-31,7,2022,109.89949035644531,Vernon County,WI
2022-08-31,8,2022,108.18798828125,Vernon County,WI
2022-09-30,9,2022,110.56705474853516,Vernon County,WI
2022-10-31,10,2022,109.01042175292969,Vernon County,WI
2022-11-30,11,2022,111.7243423461914,Vernon County,WI
2022-12-31,12,2022,111.72432708740234,Vernon County,WI
2023-01-31,1,2023,96.07936096191406,Vernon County,WI
2023-02-28,2,2023,100.59039306640625,Vernon County,WI
2023-03-31,3,2023,107.4527587890625,Vernon County,WI
2023-04-30,4,2023,115.42564392089844,Vernon County,WI
2023-05-31,5,2023,115.27742767333984,Vernon County,WI
2023-06-30,6,2023,114.86509704589844,Vernon County,WI
2023-07-31,7,2023,113.37960052490234,Vernon County,WI
2023-08-31,8,2023,112.0142822265625,Vernon County,WI
2023-09-30,9,2023,109.5219955444336,Vernon County,WI
2023-10-31,10,2023,111.3268051147461,Vernon County,WI
2023-11-30,11,2023,115.0477066040039,Vernon County,WI
2023-12-31,12,2023,111.72432708740234,Vernon County,WI
2022-01-31,1,2022,88.3505859375,Coos County,NH
2022-02-28,2,2022,89.625,Coos County,NH
2022-03-31,3,2022,90.8984375,Coos County,NH
2022-04-30,4,2022,92.171875,Coos County,NH
2022-05-31,5,2022,93.4462890625,Coos County,NH
2022-06-30,6,2022,94.7197265625,Coos County,NH
2022-07-31,7,2022,95.9931640625,Coos County,NH
2022-08-31,8,2022,97.267578125,Coos County,NH
2022-09-30,9,2022,98.541015625,Coos County,NH
2022-10-31,10,2022,99.814453125,Coos County,NH
2022-11-30,11,2022,101.0888671875,Coos County,NH
2022-12-31,12,2022,102.3623046875,Coos County,NH
2023-01-31,1,2023,92.6357421875,Coos County,NH
2023-02-28,2,2023,93.91015625,Coos County,NH
2023-03-31,3,2023,95.18359375,Coos County,NH
2023-04-30,4,2023,96.45703125,Coos County,NH
2023-05-31,5,2023,97.7314453125,Coos County,NH
2023-06-30,6,2023,99.0048828125,Coos County,NH
2023-07-31,7,2023,100.2783203125,Coos County,NH
2023-08-31,8,2023,101.552734375,Coos County,NH
2023-09-30,9,2023,102.826171875,Coos County,NH
2023-10-31,10,2023,104.099609375,Coos County,NH
2023-11-30,11,2023,105.3740234375,Coos County,NH
2023-12-31,12,2023,106.6474609375,Coos County,NH
2022-01-31,1,2022,123.4179734802246,McClain County,OK
2022-02-28,2,2022,122.97772583007813,McClain County,OK
2022-03-31,3,2022,126.23964111328125,McClain County,OK
2022-04-30,4,2022,129.23285697937013,McClain County,OK
2022-05-31,5,2022,129.27793525695802,McClain County,OK
2022-06-30,6,2022,134.65781967163085,McClain County,OK
2022-07-31,7,2022,139.2078350830078,McClain County,OK
2022-08-31,8,2022,139.9615641784668,McClain County,OK
2022-09-30,9,2022,140.44529006958007,McClain County,OK
2022-10-31,10,2022,140.09731567382812,McClain County,OK
2022-11-30,11,2022,139.47240669250488,McClain County,OK
2022-12-31,12,2022,139.0141813659668,McClain County,OK
2023-01-31,1,2023,123.4179734802246,McClain County,OK
2023-02-28,2,2023,122.97772583007813,McClain County,OK
2023-03-31,3,2023,126.23964111328125,McClain County,OK
2023-04-30,4,2023,129.23285697937013,McClain County,OK
2023-05-31,5,2023,129.27793525695802,McClain County,OK
2023-06-30,6,2023,134.65781967163085,McClain County,OK
2023-07-31,7,2023,139.2078350830078,McClain County,OK
2023-08-31,8,2023,139.9615641784668,McClain County,OK
2023-09-30,9,2023,140.44529006958007,McClain County,OK
2023-10-31,10,2023,140.09731567382812,McClain County,OK
2023-11-30,11,2023,139.47240669250488,McClain County,OK
2023-12-31,12,2023,139.0141813659668,McClain County,OK
2022-01-31,1,2022,119.97001647949219,Camden County,GA
2022-02-28,2,2022,126.40052032470703,Camden County,GA
2022-03-31,3,2022,125.10566711425781,Camden County,GA
2022-04-30,4,2022,130.36439514160156,Camden County,GA
2022-05-31,5,2022,135.4166717529297,Camden County,GA
2022-06-30,6,2022,131.65989685058594,Camden County,GA
2022-07-31,7,2022,133.8541717529297,Camden County,GA
2022-08-31,8,2022,135.3500518798828,Camden County,GA
2022-09-30,9,2022,144.0664520263672,Camden County,GA
2022-10-31,10,2022,140.06369018554688,Camden County,GA
2022-11-30,11,2022,143.19638061523438,Camden County,GA
2022-12-31,12,2022,146.3168487548828,Camden County,GA
2023-01-31,1,2023,119.97001647949219,Camden County,GA
2023-02-28,2,2023,126.40052032470703,Camden County,GA
2023-03-31,3,2023,125.10566711425781,Camden County,GA
2023-04-30,4,2023,130.36439514160156,Camden County,GA
2023-05-31,5,2023,135.4166717529297,Camden County,GA
2023-06-30,6,2023,131.65989685058594,Camden County,GA
2023-07-31,7,2023,133.8541717529297,Camden County,GA
2023-08-31,8,2023,135.3500518798828,Camden County,GA
2023-09-30,9,2023,144.0664520263672,Camden County,GA
2023-10-31,10,2023,140.06369018554688,Camden County,GA
2023-11-30,11,2023,143.19638061523438,Camden County,GA
2023-12-31,12,2023,146.3168487548828,Camden County,GA
2022-01-31,1,2022,97.22265625,Boyle County,KY
2022-02-28,2,2022,97.7734375,Boyle County,KY
2022-03-31,3,2022,98.32421875,Boyle County,KY
2022-04-30,4,2022,98.875,Boyle County,KY
2022-05-31,5,2022,99.42578125,Boyle County,KY
2022-06-30,6,2022,99.9765625,Boyle County,KY
2022-07-31,7,2022,100.5263671875,Boyle County,KY
2022-08-31,8,2022,101.0771484375,Boyle County,KY
2022-09-30,9,2022,101.6279296875,Boyle County,KY
2022-10-31,10,2022,102.1787109375,Boyle County,KY
2022-11-30,11,2022,102.7294921875,Boyle County,KY
2022-12-31,12,2022,103.2802734375,Boyle County,KY
2023-01-31,1,2023,101.5927734375,Boyle County,KY
2023-02-28,2,2023,102.1435546875,Boyle County,KY
2023-03-31,3,2023,102.6943359375,Boyle County,KY
2023-04-30,4,2023,103.2451171875,Boyle County,KY
2023-05-31,5,2023,103.7958984375,Boyle County,KY
2023-06-30,6,2023,104.3466796875,Boyle County,KY
2023-07-31,7,2023,104.896484375,Boyle County,KY
2023-08-31,8,2023,105.447265625,Boyle County,KY
2023-09-30,9,2023,105.998046875,Boyle County,KY
2023-10-31,10,2023,106.548828125,Boyle County,KY
2023-11-30,11,2023,107.099609375,Boyle County,KY
2023-12-31,12,2023,107.650390625,Boyle County,KY
2022-01-31,1,2022,49.99386600917879,Audubon County,IA
2022-02-28,2,2022,49.922023510597114,Audubon County,IA
2022-03-31,3,2022,49.85018101201544,Audubon County,IA
2022-04-30,4,2022,49.778338513433766,Audubon County,IA
2022-05-31,5,2022,49.70649601485209,Audubon County,IA
2022-06-30,6,2022,49.63465351627042,Audubon County,IA
2022-07-31,7,2022,49.562811017688745,Audubon County,IA
2022-08-31,8,2022,49.49096851910707,Audubon County,IA
2022-09-30,9,2022,49.41912602052539,Audubon County,IA
2022-10-31,10,2022,49.347283521943716,Audubon County,IA
2022-11-30,11,2022,49.27544102336204,Audubon County,IA
2022-12-31,12,2022,49.20359852478037,Audubon County,IA
2023-01-31,1,2023,50.01863894801005,Audubon County,IA
2023-02-28,2,2023,49.946796449428376,Audubon County,IA
2023-03-31,3,2023,49.8749539508467,Audubon County,IA
2023-04-30,4,2023,49.80311145226503,Audubon County,IA
2023-05-31,5,2023,49.731268953683355,Audubon County,IA
2023-06-30,6,2023,49.65942645510168,Audubon County,IA
2023-07-31,7,2023,49.58758395652001,Audubon County,IA
2023-08-31,8,2023,49.51574145793833,Audubon County,IA
2023-09-30,9,2023,49.44389895935665,Audubon County,IA
2023-10-31,10,2023,49.37205646077498,Audubon County,IA
2023-11-30,11,2023,49.300213962193304,Audubon County,IA
2023-12-31,12,2023,49.22837146361163,Audubon County,IA
2022-01-31,1,2022,114.49938201904297,Wilkes County,NC
2022-02-28,2,2022,117.56168365478516,Wilkes County,NC
2022-03-31,3,2022,138.51544189453125,Wilkes County,NC
2022-04-30,4,2022,115.6299819946289,Wilkes County,NC
2022-05-31,5,2022,133.4966278076172,Wilkes County,NC
2022-06-30,6,2022,125.0,Wilkes County,NC
2022-07-31,7,2022,123.6681900024414,Wilkes County,NC
2022-08-31,8,2022,120.42388916015625,Wilkes County,NC
2022-09-30,9,2022,125.39631652832031,Wilkes County,NC
2022-10-31,10,2022,131.49539184570312,Wilkes County,NC
2022-11-30,11,2022,127.73109436035156,Wilkes County,NC
2022-12-31,12,2022,133.3333282470703,Wilkes County,NC
2023-01-31,1,2023,114.49938201904297,Wilkes County,NC
2023-02-28,2,2023,117.56168365478516,Wilkes County,NC
2023-03-31,3,2023,138.51544189453125,Wilkes County,NC
2023-04-30,4,2023,115.6299819946289,Wilkes County,NC
2023-05-31,5,2023,133.4966278076172,Wilkes County,NC
2023-06-30,6,2023,125.0,Wilkes County,NC
2023-07-31,7,2023,123.6681900024414,Wilkes County,NC
2023-08-31,8,2023,120.42388916015625,Wilkes County,NC
2023-09-30,9,2023,125.39631652832031,Wilkes County,NC
2023-10-31,10,2023,131.49539184570312,Wilkes County,NC
2023-11-30,11,2023,127.73109436035156,Wilkes County,NC
2023-12-31,12,2023,133.3333282470703,Wilkes County,NC
2022-01-31,1,2022,212.94753128051758,York County,ME
2022-02-28,2,2022,214.6348275756836,York County,ME
2022-03-31,3,2022,216.25642807006835,York County,ME
2022-04-30,4,2022,232.86978134155274,York County,ME
2022-05-31,5,2022,241.8767724609375,York County,ME
2022-06-30,6,2022,239.32505508422852,York County,ME
2022-07-31,7,2022,241.0487126159668,York County,ME
2022-08-31,8,2022,244.18035751342774,York County,ME
2022-09-30,9,2022,248.57919174194336,York County,ME
2022-10-31,10,2022,242.78724395751954,York County,ME
2022-11-30,11,2022,241.36031356811523,York County,ME
2022-12-31,12,2022,239.4812042236328,York County,ME
2023-01-31,1,2023,212.94753128051758,York County,ME
2023-02-28,2,2023,214.6348275756836,York County,ME
2023-03-31,3,2023,216.25642807006835,York County,ME
2023-04-30,4,2023,232.86978134155274,York County,ME
2023-05-31,5,2023,241.8767724609375,York County,ME
2023-06-30,6,2023,239.32505508422852,York County,ME
2023-07-31,7,2023,241.0487126159668,York County,ME
2023-08-31,8,2023,244.18035751342774,York County,ME
2023-09-30,9,2023,248.57919174194336,York County,ME
2023-10-31,10,2023,242.78724395751954,York County,ME
2023-11-30,11,2023,241.36031356811523,York County,ME
2023-12-31,12,2023,239.4812042236328,York County,ME
2022-01-31,1,2022,170.70484924316406,Merrimack County,NH
2022-02-28,2,2022,173.8165740966797,Merrimack County,NH
2022-03-31,3,2022,178.89907836914062,Merrimack County,NH
2022-04-30,4,2022,183.64674377441406,Merrimack County,NH
2022-05-31,5,2022,190.76211547851562,Merrimack County,NH
2022-06-30,6,2022,187.37672424316406,Merrimack County,NH
2022-07-31,7,2022,193.46499633789062,Merrimack County,NH
2022-08-31,8,2022,194.2950897216797,Merrimack County,NH
2022-09-30,9,2022,199.2965850830078,Merrimack County,NH
2022-10-31,10,2022,198.95452880859375,Merrimack County,NH
2022-11-30,11,2022,193.70628356933594,Merrimack County,NH
2022-12-31,12,2022,198.9033203125,Merrimack County,NH
2023-01-31,1,2023,170.70484924316406,Merrimack County,NH
2023-02-28,2,2023,173.8165740966797,Merrimack County,NH
2023-03-31,3,2023,178.89907836914062,Merrimack County,NH
2023-04-30,4,2023,183.64674377441406,Merrimack County,NH
2023-05-31,5,2023,190.76211547851562,Merrimack County,NH
2023-06-30,6,2023,187.37672424316406,Merrimack County,NH
2023-07-31,7,2023,193.46499633789062,Merrimack County,NH
2023-08-31,8,2023,194.2950897216797,Merrimack County,NH
2023-09-30,9,2023,199.2965850830078,Merrimack County,NH
2023-10-31,10,2023,198.95452880859375,Merrimack County,NH
2023-11-30,11,2023,193.70628356933594,Merrimack County,NH
2023-12-31,12,2023,198.9033203125,Merrimack County,NH
2022-01-31,1,2022,145.85342407226562,Lancaster County,SC
2022-02-28,2,2022,146.55905151367188,Lancaster County,SC
2022-03-31,3,2022,138.0617218017578,Lancaster County,SC
2022-04-30,4,2022,150.02467346191406,Lancaster County,SC
2022-05-31,5,2022,153.9068603515625,Lancaster County,SC
2022-06-30,6,2022,152.69192504882812,Lancaster County,SC
2022-07-31,7,2022,156.20791625976562,Lancaster County,SC
2022-08-31,8,2022,158.95204162597656,Lancaster County,SC
2022-09-30,9,2022,165.240478515625,Lancaster County,SC
2022-10-31,10,2022,162.3136749267578,Lancaster County,SC
2022-11-30,11,2022,171.0631561279297,Lancaster County,SC
2022-12-31,12,2022,171.74351501464844,Lancaster County,SC
2023-01-31,1,2023,145.85342407226562,Lancaster County,SC
2023-02-28,2,2023,146.55905151367188,Lancaster County,SC
2023-03-31,3,2023,138.0617218017578,Lancaster County,SC
2023-04-30,4,2023,150.02467346191406,Lancaster County,SC
2023-05-31,5,2023,153.9068603515625,Lancaster County,SC
2023-06-30,6,2023,152.69192504882812,Lancaster County,SC
2023-07-31,7,2023,156.20791625976562,Lancaster County,SC
2023-08-31,8,2023,158.95204162597656,Lancaster County,SC
2023-09-30,9,2023,165.240478515625,Lancaster County,SC
2023-10-31,10,2023,162.3136749267578,Lancaster County,SC
2023-11-30,11,2023,171.0631561279297,Lancaster County,SC
2023-12-31,12,2023,171.74351501464844,Lancaster County,SC
2022-01-31,1,2022,100.83789825439453,Shelby County,IN
2022-02-28,2,2022,78.71134948730469,Shelby County,IN
2022-03-31,3,2022,111.11111450195312,Shelby County,IN
2022-04-30,4,2022,104.06669616699219,Shelby County,IN
2022-05-31,5,2022,93.93939208984375,Shelby County,IN
2022-06-30,6,2022,105.88787841796875,Shelby County,IN
2022-07-31,7,2022,119.81864929199219,Shelby County,IN
2022-08-31,8,2022,109.88729858398438,Shelby County,IN
2022-09-30,9,2022,107.6989517211914,Shelby County,IN
2022-10-31,10,2022,113.07768249511719,Shelby County,IN
2022-11-30,11,2022,115.78890228271484,Shelby County,IN
2022-12-31,12,2022,107.91436004638672,Shelby County,IN
2023-01-31,1,2023,100.83789825439453,Shelby County,IN
2023-02-28,2,2023,78.71134948730469,Shelby County,IN
2023-03-31,3,2023,111.11111450195312,Shelby County,IN
2023-04-30,4,2023,104.06669616699219,Shelby County,IN
2023-05-31,5,2023,93.93939208984375,Shelby County,IN
2023-06-30,6,2023,105.88787841796875,Shelby County,IN
2023-07-31,7,2023,119.81864929199219,Shelby County,IN
2023-08-31,8,2023,109.88729858398438,Shelby County,IN
2023-09-30,9,2023,107.6989517211914,Shelby County,IN
2023-10-31,10,2023,113.07768249511719,Shelby County,IN
2023-11-30,11,2023,115.78890228271484,Shelby County,IN
2023-12-31,12,2023,107.91436004638672,Shelby County,IN
2022-01-31,1,2022,196.8996124267578,Canyon County,ID
2022-02-28,2,2022,208.2823028564453,Canyon County,ID
2022-03-31,3,2022,215.39915466308594,Canyon County,ID
2022-04-30,4,2022,221.12950134277344,Canyon County,ID
2022-05-31,5,2022,229.52459716796875,Canyon County,ID
2022-06-30,6,2022,236.7305450439453,Canyon County,ID
2022-07-31,7,2022,240.6832275390625,Canyon County,ID
2022-08-31,8,2022,248.61538696289062,Canyon County,ID
2022-09-30,9,2022,243.93406677246094,Canyon County,ID
2022-10-31,10,2022,234.84402465820312,Canyon County,ID
2022-11-30,11,2022,245.05575561523438,Canyon County,ID
2022-12-31,12,2022,242.314208984375,Canyon County,ID
2023-01-31,1,2023,196.8996124267578,Canyon County,ID
2023-02-28,2,2023,208.2823028564453,Canyon County,ID
2023-03-31,3,2023,215.39915466308594,Canyon County,ID
2023-04-30,4,2023,221.12950134277344,Canyon County,ID
2023-05-31,5,2023,229.52459716796875,Canyon County,ID
2023-06-30,6,2023,236.7305450439453,Canyon County,ID
